"rbd","nombre","region","comuna","tipo"
"16510","ESCUELA ENRIQUE WEISS","Maule","LINARES","Part. Subvencionado"
"16512","COLEGIO DIEGO THOMPSON","Maule","CURICÓ","Part. Subvencionado"
"16513","CENTRO EDUCACIONAL ADONAY","Maule","CURICÓ","Part. Subvencionado"
"16518","COLEGIO PARTICULAR SEBASTIAN","Maule","LINARES","Part. Subvencionado"
"16520","COLEGIO KAIROS","Maule","CURICÓ","Part. Subvencionado"
"16521","ESC.ESPECIAL DE TRASTORNO DE LA COMUNICACION","Maule","TALCA","Part. Subvencionado"
"16523","ESC.TRASTORNOS DE LENGUAJE HANS CHRISTIAN AND","Maule","CURICÓ","Part. Subvencionado"
"16526","COLEGIO LOS ALERCES","Maule","TALCA","Part. Subvencionado"
"16530","ESC.ESPECIAL TRASTORNOS DE LA COMUNIC. MIS SO","Maule","CONSTITUCIÓN","Part. Subvencionado"
"16533","CENTRO DE LENGUAJE Y PSICOPEDAGOGIA DALUZ","Maule","TALCA","Part. Subvencionado"
"16535","COLEGIO SAN MARCOS","Maule","CURICÓ","Part. Subvencionado"
"16536","JARDIN INFANTIL MIS PRIMEROS PASOS","Maule","MOLINA","Part. Subvencionado"
"16537","ESCUELA DE LENGUAJE CEL","Maule","CURICÓ","Part. Subvencionado"
"16541","CENTRO EDUCATIVO PEUMAYEN","Maule","CURICÓ","Part. Subvencionado"
"16542","ESCUELA DE LENGUAJE MAZAPAN","Maule","CURICÓ","Part. Subvencionado"
"16543","ESCUELA PARVULOS ALDEA DE LOS NINOS","Maule","TALCA","Part. Subvencionado"
"16544","ESCUELA DE LENGUAJE PAUL HARRIS","Maule","TENO","Part. Subvencionado"
"16548","MI JARDIN Y YO","Maule","TALCA","Part. Subvencionado"
"16549","COLEGIO PALENCIA SC.","Maule","CURICÓ","Part. Subvencionado"
"16550","COLEGIO SAN JORGE","Maule","TALCA","Part. Pagado"
"16551","LICEO BICENTENARIO POLIVALENTE DE RAUCO","Maule","RAUCO","Corp. Municipal"
"16552","ESCUELA LENGUAJE BELEN","Maule","TALCA","Part. Subvencionado"
"16553","ESCUELA DE LENGUAJE MANANTIAL","Maule","TALCA","Part. Subvencionado"
"16554","ESCUELA DE LENGUAJE CEL","Maule","MOLINA","Part. Subvencionado"
"16556","COLEGIO CORDILLERA","Maule","LINARES","Part. Subvencionado"
"16557","CENTRO DE LENGUAJE CAUQUENES","Maule","CAUQUENES","Part. Subvencionado"
"16558","CENTRO EDUCACIONAL TERRANOVA","Maule","TALCA","Part. Subvencionado"
"16560","CENTRO DE LENGUAJE SAN JAVIER","Maule","SAN JAVIER","Part. Subvencionado"
"16561","CENTRO LENGUAJE EL CANELO","Maule","LINARES","Part. Subvencionado"
"16563","ESCUELA DE LENGUAJE CEDEL","Maule","PARRAL","Part. Subvencionado"
"16564","LICEO BICENTENARIO TP SIMON BOLIVAR","Maule","CURICÓ","Part. Subvencionado"
"16565","ESCUELA DE LENGUAJE PRINCIPITO","Maule","MOLINA","Part. Subvencionado"
"16566","COLEGIO ESPECIAL DE MARIA","Maule","CURICÓ","Part. Subvencionado"
"16568","ESCUELA DE LENGUAJE SAN NICOLAS","Maule","LINARES","Part. Subvencionado"
"16569","COLEGIO LOS HEROES","Maule","CURICÓ","Part. Subvencionado"
"16570","ESCUELA DE LENGUAJE RAYENCO","Maule","ROMERAL","Part. Subvencionado"
"16572","ESCUELA ESPECIAL HIERBAS BUENAS","Maule","LINARES","Part. Subvencionado"
"16574","EMA ESCAJADIO GARCIA","Maule","TALCA","Part. Subvencionado"
"16575","CENTRO DE LENGUAJE CEDEL","Maule","TALCA","Part. Subvencionado"
"16577","ESCUELA DE LENGUAJE LAS NIEVES","Maule","VILLA ALEGRE","Part. Subvencionado"
"16580","ESC. PASO INTERNACIONAL PEHUENCHE","Maule","SAN CLEMENTE","Corp. Municipal"
"16582","TECNOLOGICO NUEVO HORIZONTE","Maule","CURICÓ","Part. Subvencionado"
"16583","ESCUELA DE ADMINISTRACION Y COMERCIO","Maule","CURICÓ","Part. Subvencionado"
"16584","ESCUELA DE LENGUAJE GIRASOL","Maule","HUALAÑÉ","Part. Subvencionado"
"16585","CENTRO EDUCACIONAL IRIS","Maule","TALCA","Part. Subvencionado"
"16586","ESCUELA DE LENGUAJE RAYITO DE SOL","Maule","RAUCO","Part. Subvencionado"
"16587","LICEO POLIVALENTE SAGRADA FAMILIA","Maule","SAGRADA FAMILIA","Corp. Municipal"
"16588","COLEGIO SAN ALFONSO DE EL BOLDO","Maule","CURICÓ","Part. Subvencionado"
"16589","COLEGIO EL QUILLAY","Maule","CURICÓ","Part. Subvencionado"
"16590","ESC.ESP.DE TRAST.DEL LENGUAJE SAN VALENTIN","Maule","TALCA","Part. Subvencionado"
"16591","ESCUELA DE LENGUAJE ARRAYAN","Maule","TALCA","Part. Subvencionado"
"16592","ESCUELA LENGUAJE SAN CLEMENTE","Maule","SAN CLEMENTE","Part. Subvencionado"
"16594","COLEGIO EL SEMBRADOR","Maule","CURICÓ","Part. Subvencionado"
"16595","ESCUELA DE LENGUAJE ANTUPIREN","Maule","LONGAVÍ","Part. Subvencionado"
"16597","ESCUELA DE LENGUAJE ZARCILLO","Maule","TALCA","Part. Subvencionado"
"16598","ESCUELA DE LENGUAJE VERBUM","Maule","CURICÓ","Part. Subvencionado"
"16599","ESCUELA LENGUAJE PROSPERIDAD","Maule","TALCA","Part. Subvencionado"
"16600","COLEGIO ALTA CUMBRE","Maule","CURICÓ","Part. Subvencionado"
"16601","ESCUELA ESPECIAL DE LENGUAJE ALTAMIRA","Maule","LINARES","Part. Subvencionado"
"16602","CENTRO LENGUAJE DALUZ 2","Maule","SAN CLEMENTE","Part. Subvencionado"
"16603","ESC. LENGUAJE ARCOIRIS","Maule","SAN CLEMENTE","Part. Subvencionado"
"16604","INSTITUTO LATINOAMERICANO-EUROPEO DE","Maule","TALCA","Part. Subvencionado"
"16606","ESCUELA DE PARVULOS SAN AGUSTIN","Maule","TALCA","Part. Subvencionado"
"16607","ESCUELA DE LENGUAJE ALBORADA","Maule","CURICÓ","Part. Subvencionado"
"16608","COLEGIO ANTILHUE","Maule","MOLINA","Part. Subvencionado"
"16610","ESCUELA DE LENGUAJE EDUCAR","Maule","SAGRADA FAMILIA","Part. Subvencionado"
"16613","ESCUELA DE LENGUAJE BELEN","Maule","PARRAL","Part. Subvencionado"
"16615","ESC.DE LENGUAJE Y JARDIN INFANTIL ECOLOGICO","Maule","CONSTITUCIÓN","Part. Subvencionado"
"16616","ESCUELA DE TRANSTORNOS DE LENGUAJE EMMANUEL","Maule","CURICÓ","Part. Subvencionado"
"16617","SALA CUNA Y JARDIN INFANTIL MICKEY MOUSE","Maule","SAN CLEMENTE","Part. Subvencionado"
"16619","ESCUELA DE LENGUAJE BAMBI","Maule","CUREPTO","Part. Subvencionado"
"16621","JARDIN INFANTIL TIRAMISU","Maule","TALCA","Part. Pagado"
"16622","ESCUELA DE LENGUAJE GARDEN SCHOOL","Maule","TALCA","Part. Subvencionado"
"16623","ESCUELA DE LENGUAJE RAIGUEN","Maule","TALCA","Part. Subvencionado"
"16624","COLEGIO ANTARES","Maule","PELARCO","Part. Subvencionado"
"16625","COLEGIO PABLO DE ROKHA","Maule","SAN JAVIER","Part. Subvencionado"
"16627","COLEGIO SAN IGNACIO DE TALCA","Maule","TALCA","Part. Subvencionado"
"16630","CENTRO EDUCATIVO DE LENGUAJE ANDALEN","Maule","CURICÓ","Part. Subvencionado"
"16631","ESCUELA DE LENGUAJE TORREBLANCA","Maule","SAN JAVIER","Part. Subvencionado"
"16633","ESCUELA DE LENGUAJE ABEJITA MAYA","Maule","TALCA","Part. Subvencionado"
"16634","COLEGIO POLITECNICO AQUELARRE","Maule","TENO","Part. Subvencionado"
"16636","ESCUELA DE LENGUAJE MILLAHUE","Maule","TALCA","Part. Subvencionado"
"16639","ESCUELA INTY LLAN","Maule","TALCA","Part. Subvencionado"
"16640","ESCUELA DE LENGUAJE SAN VALENTIN SUR ORIENTE","Maule","TALCA","Part. Subvencionado"
"16642","COLEGIO ANTAMARO","Maule","LINARES","Part. Subvencionado"
"16644","COLEGIO LEONARDO DA VINCI","Maule","SAN JAVIER","Part. Subvencionado"
"16645","COLEGIO LAS ESTRELLITAS","Maule","COLBÚN","Part. Subvencionado"
"16646","ESCUELA DE LENGUAJE ARCOIRIS","Maule","MOLINA","Part. Subvencionado"
"16647","COLEGIO ESPECIAL CRECER","Maule","TALCA","Part. Subvencionado"
"16649","ESCUELA ESPECIAL SAN VICENTE","Maule","TENO","Part. Subvencionado"
"16652","CENTRO EDUCATIVO MACHU PICCHU","Maule","CURICÓ","Part. Subvencionado"
"16654","ESCUELA DIFERENCIAL LOS GERANIOS","Maule","TALCA","Part. Subvencionado"
"16656","LICEO VICTORIA","Maule","TALCA","Part. Subvencionado"
"16658","LICEO NUESTRA SENORA DE LAS MERCEDES","Maule","CAUQUENES","Part. Subvencionado"
"16659","ESCUELA DE LENGUAJES EDUCALEN","Maule","PENCAHUE","Part. Subvencionado"
"16661","ESCUELA DE PARVULOS PRINCIPITO DE SANTA ANA","Maule","SAGRADA FAMILIA","Part. Subvencionado"
"16662","JARDIN INFANTIL CASTILLO PALABRAS MAGICAS","Maule","TALCA","Part. Subvencionado"
"16663","ESCUELA DE LENGUAJE CARACOLA","Maule","TALCA","Part. Subvencionado"
"16664","ESCUELA DE PARVULOS SAN JOSE DE CALASANZ","Maule","TALCA","Part. Subvencionado"
"16665","JARDIN INFANTIL SONRISAS","Maule","TALCA","Part. Subvencionado"
"16666","ESCUELA DE LENGUAJE RENACER","Maule","TALCA","Part. Subvencionado"
"16667","ESCUELA ESPECIAL DE LENGUAJE VICTORIA","Maule","TALCA","Part. Subvencionado"
"16668","ESCUELA ESPECIAL DE LENGUAJE NINO JESUS","Maule","CAUQUENES","Part. Subvencionado"
"16671","ESCUELA ESPECIAL DE LENGUAJE SAN ESTEBAN","Maule","TALCA","Part. Subvencionado"
"16672","ESCUELA ESPECIAL DE LENGUAJE ALHUE","Maule","TALCA","Part. Subvencionado"
"16673","COLEGIO CLUB DE LEONES TALCA","Maule","TALCA","Part. Subvencionado"
"16675","ESCUELA ESPEC. DE LENGUAJE ALFREDO GIDI JALIL","Maule","PARRAL","Part. Subvencionado"
"16676","LICEO COMPLEJO EDUCACIONAL JAVIERA CARRERA","Maule","TALCA","Corp. Municipal"
"16677","COLEGIO IRIS RETAMAL","Maule","RETIRO","Part. Subvencionado"
"16678","COLEGIO LOS AGUSTINOS EDUCA Y DEPORTE","Maule","TALCA","Part. Subvencionado"
"16679","CTRO. EDUCACIONAL Y ESC. DE LENGUAJE PABLO FR","Maule","SAN JAVIER","Part. Subvencionado"
"16680","LICEO TECNICO PROF.AGRARIO LUXEMBURGO DE RAUC","Maule","RAUCO","Part. Subvencionado"
"16682","COL GRAL. DE DIVISION EMILIO SOTOMAYOR BAEZA","Maule","LINARES","Part. Subvencionado"
"16683","ESCUEA ESPECIAL DE LENGUAJE MILLARAY","Maule","CURICÓ","Part. Subvencionado"
"16685","COLEGIO HENRI CETTY","Maule","MOLINA","Part. Subvencionado"
"16686","ESCUELA ESPECIAL DE LENGUAJE REY LEON","Maule","TALCA","Part. Subvencionado"
"16687","CENTRO PEDAGOGICO PREESCOLAR VALLE DEL MAULE","Maule","MAULE","Part. Subvencionado"
"16689","COLEGIO ESPECIAL DE DISCAPACIDADES MULTIPLES","Maule","TALCA","Part. Subvencionado"
"16690","COLEGIO SUYAI","Maule","MAULE","Part. Subvencionado"
"16692","ESCUELA ESPECIAL DE LENGUAJE GIRASOL","Maule","SAN JAVIER","Part. Subvencionado"
"16693","ESCUELA ESPECIAL DE LENGUAJE SEMBRANDO PALABR","Maule","CURICÓ","Part. Subvencionado"
"16694","ESCUELA DE LENGUAJE REMOLINO","Maule","SAN CLEMENTE","Part. Subvencionado"
"16695","ESCUELA BASICA DE ADMINISTRACION Y COMERCIO","Maule","CURICÓ","Part. Subvencionado"
"16696","ESCUELA HOSPITAL LINARES","Maule","LINARES","Part. Subvencionado"
"16697","COLEGIO INITEC DE INNOVACION TECNOLOGICA","Maule","CURICÓ","Part. Subvencionado"
"16698","CENTRO EDUCACIONAL KIMEL","Maule","CURICÓ","Part. Subvencionado"
"16699","ESCUELA ESPECIAL UNPADE","Maule","TALCA","Part. Subvencionado"
"16701","ESC.DE LENGUAJE Y JARDIN INFANTIL NELTUME","Maule","MAULE","Part. Subvencionado"
"16702","ESC.ESPECIAL DE LENGUAJE HABLAPALABRAS","Maule","TALCA","Part. Subvencionado"
"16703","ESCUELA ESPECIAL DE LENGUAJE MIS PRIMERAS PAL","Maule","MAULE","Part. Subvencionado"
"16704","COLEGIO CLEMENTINOS","Maule","SAN CLEMENTE","Part. Subvencionado"
"16705","LICEO TEC.PROFESIONAL AGROPECUARIO LUXEMBURGO","Maule","CURICÓ","Part. Subvencionado"
"16708","COLEGIO PARTICULAR JOSEFINA MEDEL","Maule","LINARES","Part. Subvencionado"
"16709","ESCUELA ESPECIAL DE LENGUAJE APRENDER","Maule","MAULE","Part. Subvencionado"
"16711","ESCUELA DE LENGUAJE Y JARDIN INFANTIL PEQUEÑO","Maule","LICANTÉN","Part. Subvencionado"
"16712","JARDIN INFANTIL MAGIC CASTLE","Maule","TENO","Part. Subvencionado"
"16713","COLEGIO SAN PABLO","Maule","CURICÓ","Part. Subvencionado"
"16715","COLEGIO EL BOLDO","Maule","CURICÓ","Corp. Municipal"
"16716","LICEO BICENTENARIO ZAPALLAR DE CURICO","Maule","CURICÓ","Corp. Municipal"
"16717","COLEGIO SANTA MADRE DE DIOS","Maule","SAN RAFAEL","Part. Subvencionado"
"16718","ESCUELA ESPECIAL DE LENGUAJE ANTONIO CASTRO A","Maule","LINARES","Part. Subvencionado"
"16721","ESCUELA ESP. CENTRO DE INTEGRACION PADRE PIO","Maule","PARRAL","Part. Subvencionado"
"16722","COLEGIO CRISTIANO DE EDUC. DE ADULTOS EL SEMB","Maule","TALCA","Part. Subvencionado"
"16723","ESCUELA HOSPITALARIA DE CAUQUENES","Maule","CAUQUENES","Part. Subvencionado"
"16725","ESCUELA ESPECIAL DIFERENCIAL SOL Y LUNA","Maule","SAN JAVIER","Part. Subvencionado"
"16727","COLEGIO DE ADULTOS PROMAUCAES","Maule","CAUQUENES","Part. Subvencionado"
"16728","COLEGIO SANTO TOMAS DE TALCA","Maule","MAULE","Part. Subvencionado"
"16729","INSTITUTO INGLES","Maule","CURICÓ","Corp. Municipal"
"16730","LICEO BICENTENARIO ADMINISTRACION Y COMERCIO HC","Maule","CURICÓ","Part. Subvencionado"
"16731","ESCUELA ESPECIAL DE LENGUAJE ENSEÑARTE","Maule","CAUQUENES","Part. Subvencionado"
"16732","COLEGIO ALTO PEWEN","Maule","TALCA","Part. Subvencionado"
"16733","COLEGIO ALTAS CUMBRES DE SAN CLEMENTE","Maule","SAN CLEMENTE","Part. Subvencionado"
"16734","JARDIN INFANTIL MIS TESOROS","Maule","TENO","Part. Subvencionado"
"16735","ESCUELA DE LENGUAJE EL CASTILLO INFANTIL","Maule","CURICÓ","Part. Subvencionado"
"16736","JARDIN INFANTIL Y SALA CUNA LOS RUILES","Maule","TALCA","Part. Pagado"
"16739","CLARO DE LUNA CENTRO DE DESARROLLO COGNITIVO","Maule","YERBAS BUENAS","Part. Subvencionado"
"16740","COLEGIO MARÍA DIZA PINO VARGAS","Maule","PARRAL","Part. Subvencionado"
"16743","ESCUELA ESPECIAL AMANECER LONGAVI","Maule","LONGAVÍ","Part. Subvencionado"
"16744","COLEGIO SAN ESTEBAN DE TALCA","Maule","MAULE","Part. Subvencionado"
"16745","ESCUELA DE LENGUAJE MARCELA PAZ","Maule","MAULE","Part. Subvencionado"
"16747","COLEGIO GABRIELA MISTRAL","Maule","CURICÓ","Corp. Municipal"
"16748","LICEO BICENTENARIO ORIENTE DE TALCA","Maule","TALCA","Corp. Municipal"
"16749","COLEGIO JUAN IGNACIO MOLINA DE LA FLORIDA","Maule","TALCA","Part. Subvencionado"
"16751","LICEO BICENTENARIO DE CAUQUENES","Maule","CAUQUENES","Servicio Local"
"16752","CENTRO EDUCACIONAL INTEGRAL ADULTOS VICTORIA","Maule","TALCA","Part. Subvencionado"
"16753","ESCUELA ESP. LENGUAJE Y PARVULOS SAN ESTEBAN","Maule","LINARES","Part. Subvencionado"
"16754","LICEO ARTURO ALESSANDRI PALMA","Maule","ROMERAL","Corp. Municipal"
"16756","COLEGIO LOS AGUSTINOS","Maule","MAULE","Part. Subvencionado"
"16757","COLEGIO JUAN IGNACIO MOLINA DE LICANTEN","Maule","LICANTÉN","Part. Subvencionado"
"16758","ESCUELA ESPECIAL DE LENGUAJE ALTAHIR","Maule","TALCA","Part. Subvencionado"
"16759","COLEGIO ALTAMIRA DE  MIS PEQUEÑOS TESOROS, PARRAL","Maule","PARRAL","Part. Subvencionado"
"16761","INSTITUTO DE EDUCACION ESPECIAL CURICO","Maule","CURICÓ","Part. Subvencionado"
"16762","ESCUELA ESPECIAL CENTRO EDUCATIVO DIDACTICA C","Maule","CURICÓ","Part. Subvencionado"
"16763","ESCUELA PARVULOS SNOOPY","Antofagasta","ANTOFAGASTA","Part. Pagado"
"16765","TALLER LABORAL Y ESCUELA ESPECIAL CREANDO FUTURO","Los Lagos","LLANQUIHUE","Part. Subvencionado"
"16766","GOLDEN EAGLE SCHOOL","Los Lagos","OSORNO","Part. Subvencionado"
"16767","ESCUELA ESPECIAL DE LENGUAJE AMAPOLA ALERCE","Los Lagos","PUERTO MONTT","Part. Subvencionado"
"16768","COLEGIO MANITOS DE LUZ","Los Lagos","ANCUD","Part. Subvencionado"
"16770","COLEGIO ALIWE COLLEGE","Biobío","CORONEL","Part. Subvencionado"
"16773","ESCUELA ESPECIAL N°2424 EL  VOLANTIN","Metropolitana","PEÑALOLÉN","Part. Subvencionado"
"16775","ESCUELA ESPECIAL DE LENGUAJE PEQUEÑO SAFARI","Arica y Parinacota","ARICA","Part. Subvencionado"
"16776","LYCÉE ANTOINE DE SAINT - EXUPÉRY","Metropolitana","COLINA","Part. Pagado"
"16777","ESCUELA  DE  PARVULOS  Y  ESPECIAL  N°197 AMARAL","Metropolitana","EL MONTE","Part. Subvencionado"
"16778","CENTRO DE FORMACION LABORAL HUELLAS","Biobío","CORONEL","Part. Subvencionado"
"16779","ESCUELA ESPECIAL DE LENGUAJE PALABRAS DE NIÑOS","Biobío","CORONEL","Part. Subvencionado"
"16780","COLEGIO ALTO LAUQUÉN","Biobío","LOS ÁNGELES","Part. Subvencionado"
"16781","ESCUELA ESPECIAL DE LENGUAJE ALTO LOS ÁNGELES","Biobío","LOS ÁNGELES","Part. Subvencionado"
"16782","ESCUELA ESPECIAL DE LENGUAJE REMOLINO","Biobío","SAN PEDRO DE LA PAZ","Part. Subvencionado"
"16783","COLEGIO HOSPITALARIO HOSPITAL DEL  PINO","Metropolitana","SAN BERNARDO","Part. Subvencionado"
"16784","ESCUELA DIFERENCIAL CABALLITO DE MAR","Biobío","CORONEL","Part. Subvencionado"
"16785","ESCUELA ESPECIAL DE  LENGUAJE LOS  CHAVITOS","Metropolitana","LAMPA","Part. Subvencionado"
"16787","ESCUELA  BASICA  N°198 GREENFIELD SCHOOL","Metropolitana","TALAGANTE","Part. Pagado"
"16788","ESCUELA ESPECIAL N°197 MI  PEQUEÑO  MOZART","Metropolitana","BUIN","Part. Subvencionado"
"16789","ESCUELA ESPECIAL N°2427 CARNAVAL","Metropolitana","MAIPÚ","Part. Subvencionado"
"16790","ESCUELA  ESPECIAL  BASILEA","Metropolitana","LA FLORIDA","Part. Subvencionado"
"16791","ESC. ESP. DE LENGUAJE CUMBRES DE PLACILLA","Valparaíso","VALPARAÍSO","Part. Subvencionado"
"16792","COLEGIO HALCONES DEL CARMEN","Ñuble","EL CARMEN","Part. Subvencionado"
"16793","LICEO TECNICO PROFESIONAL LA ARAUCANA","Biobío","CONCEPCIÓN","Part. Subvencionado"
"16794","ESCUELA NUEVA MILLARAYEN","La Araucanía","GALVARINO","Part. Subvencionado"
"16797","ESC. ESP. DE LENGUAJE AMANECER DE COLORES","Valparaíso","LLAILLAY","Part. Subvencionado"
"16798","COLEGIO NEW BUCKINGHAM","Valparaíso","VILLA ALEMANA","Part. Subvencionado"
"16799","CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO Nº 2","Metropolitana","SAN BERNARDO","Part. Subvencionado"
"16800","ESCUELA ESPECIAL DE LENGUAJE ESMERALDA BARQUITO DE SUEÑOS","Biobío","CABRERO","Part. Subvencionado"
"16802","ESCUELA ESPECIAL DE LENGUAJE SONRISAS","Ñuble","TREHUACO","Corp. Municipal"
"16803","ESCUELA ESPECIAL DE LENGUAJE PALABRAS MAGICAS SALTO DEL LAJA","Biobío","LOS ÁNGELES","Part. Subvencionado"
"16806","CENTRO EDUCACIONAL AYECANTUN","Valparaíso","VIÑA DEL MAR","Part. Subvencionado"
"16807","COLEGIO LOS  ALERCES  DE  TALAGANTE","Metropolitana","TALAGANTE","Part. Subvencionado"
"16808","ESCUELA  ESPECIAL N°232 EL ARCA","Metropolitana","PUENTE ALTO","Part. Subvencionado"
"16809","ESCUELA  ESPECIAL N°198 LOS  GIRASOLES","Metropolitana","BUIN","Part. Subvencionado"
"16810","ESCUELA  ESPECIAL  N°199 EL  AROMO","Metropolitana","SAN BERNARDO","Part. Subvencionado"
"16811","ESCUELA ESPECIAL N° 2430 SAN ALBERTO HURTADO","Metropolitana","SANTIAGO","Part. Subvencionado"
"16812","ESCUELA ESPECIAL PARAPEQUES","Metropolitana","SAN RAMÓN","Part. Subvencionado"
"16813","ESCUELA ESPECIAL NUEVA ESPERANZA","Valparaíso","RINCONADA","Part. Subvencionado"
"16814","ESCUELA ESPECIAL N°199, MI  POLLITO  AMARILLITO","Metropolitana","PEÑAFLOR","Part. Subvencionado"
"16815","COLEGIO PATAGONIA DE BUIN","Metropolitana","BUIN","Part. Pagado"
"16816","ESCUELA  BASICA N°201, REDWOOD COLLEGE","Metropolitana","SAN BERNARDO","Part. Subvencionado"
"16817","ESCUELA DE LENGUAJE HABLA PALABRA","Maule","CURICÓ","Part. Subvencionado"
"16818","JARDIN INFANTIL LE CYGNE","Coquimbo","LA SERENA","Part. Pagado"
"16820","COLEGIO  PAULO  FREIRE  DE  SAN  MIGUEL","Metropolitana","SAN MIGUEL","Part. Subvencionado"
"16821","ESCUELA ESPECIAL APRENDAMOS JUNTOS","Metropolitana","LA CISTERNA","Part. Subvencionado"
"16823","ESCUELA ESPECIAL N° 2433 LOS MUSICOS DE BREMEN","Metropolitana","LA PINTANA","Part. Subvencionado"
"16825","COLEGIO  TRABUNCO","Metropolitana","PEÑAFLOR","Part. Subvencionado"
"16826","ESCUELA  ESPECIAL  N°2435 AITUE","Metropolitana","ESTACIÓN CENTRAL","Part. Subvencionado"
"16827","ESCUELA ESPECIAL Y DE PARVULOS PETIT PRINCE","Metropolitana","LA CISTERNA","Part. Subvencionado"
"16828","ESCUELA ESPECIAL ANTUMALEN N°202","Metropolitana","CALERA DE TANGO","Part. Subvencionado"
"16829","ESCUELA DE PARVULOS N°2437,  COLEGIO ALEMÁN CHICUREO","Metropolitana","COLINA","Part. Pagado"
"16830","RIELJAN COLLEGE","Metropolitana","CALERA DE TANGO","Part. Subvencionado"
"16831","ESCUELA ESPECIAL DE LENGUAJE MARIA MONTESSORI","O'Higgins","PLACILLA","Part. Subvencionado"
"16832","ESCUELA  ESPECIAL  2438 `PEQUEÑOS  GENIOS  DE  VALLE  GRANDE`","Metropolitana","LAMPA","Part. Subvencionado"
"16833","JARDIN INFANTIL Y SALA CUNA EMITA","Tarapacá","IQUIQUE","Part. Pagado"
"16834","JARDÍN INFANTIL JIRAFITA","Metropolitana","PUENTE ALTO","Part. Subvencionado"
"16837","ESC.ESP.N°2439, MANQUEHUE DE TIL TIL","Metropolitana","TILTIL","Part. Subvencionado"
"16838","ESCUELA ESPECIAL DIFERENCIAL EXPRESION DE AMOR","Biobío","TOMÉ","Part. Subvencionado"
"16839","ESCUELA ESPECIAL DE LENGUAJE SAN MARCOS","O'Higgins","SAN VICENTE","Part. Subvencionado"
"16840","COLEGIO DE ADULTOS RENACIMIENTO","O'Higgins","PEUMO","Part. Subvencionado"
"16843","LICEO BICENTENARIO DE EXCELENCIA TECNICO PROFESIONAL PEOPLE HELP PEOPLE DE PANGUIPULLI","Los Ríos","PANGUIPULLI","Part. Subvencionado"
"16844","LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE PULLINQUE","Los Ríos","PANGUIPULLI","Part. Subvencionado"
"16845","ESCUELA ESPECIAL DE LENGUAJE SARAH KAY","Maule","RETIRO","Part. Subvencionado"
"16846","COLEGIO MIS IDEAS","Maule","MOLINA","Part. Subvencionado"
"16847","ESCUELA DEL CARIÑO HENRY CETTY","Maule","MOLINA","Part. Subvencionado"
"16848","ESCUELA ESPECIAL DE LENGUAJE PALABRAS DULCES","Maule","MOLINA","Part. Subvencionado"
"16849","INSTITUTO EDUCACIONAL DE ADULTOS HERMANOS CARRERA","Maule","COLBÚN","Part. Subvencionado"
"16850","JARDIN INFANTIL AMIGUITOS","Los Lagos","PUERTO MONTT","Part. Pagado"
"16851","INSTITUTO BICENTENARIO JAVIERA CARRERA VERDUGO","Valparaíso","SAN ANTONIO","Corp. Municipal"
"16852","JARDIN INFANTIL EL SAPITO PIRI Y SUS AMIGOS","Los Lagos","PUERTO MONTT","Part. Pagado"
"16854","JARDIN INFANTIL NIÑOS LUZ","Maule","MAULE","Part. Subvencionado"
"16855","ESCUELA SARGENTO PRIMERO CRISTIAN VENEGAS OJEDA","Maule","MOLINA","Corp. Municipal"
"16856","COLEGIO MELIAN","Maule","MAULE","Part. Subvencionado"
"16857","CENTRO  EDUCACIONAL  DE  ADULTOS  EL MONTE","Metropolitana","EL MONTE","Part. Subvencionado"
"16858","ESCUELA ESPECIAL DE LENGUAJE SEMILLA DE GIRASOL","Los Lagos","ANCUD","Part. Subvencionado"
"16859","ESCUELA DE PARVULOS N° 201 `MIKY`","Metropolitana","MELIPILLA","Part. Subvencionado"
"16860","COLEGIO DE PARVULOS MI GATITO MARTIN","Los Lagos","PUERTO MONTT","Part. Subvencionado"
"16861","ESCUELA DE LENGUAJE DIEGO DUBLE URRUTIA","O'Higgins","LITUECHE","Part. Subvencionado"
"16862","ESCUELA DE LENGUAJE AGUA SOL","Maule","TALCA","Part. Subvencionado"
"16863","JARDÍN INFANTIL PEQUEÑA LULÚ","Biobío","CONCEPCIÓN","Part. Pagado"
"16864","ESCUELA ESPECIAL DE LENGUAJE PEQUEÑOS AMIGOS","Biobío","CORONEL","Part. Subvencionado"
"16865","ESCUELA ESPECIAL DE LENGUAJE MI PEQUEÑO SUEÑO","Ñuble","CHILLÁN","Part. Subvencionado"
"16866","ESCUELA  ESPECIAL  N° 2440 LEONARDO  DA  VINCI","Metropolitana","HUECHURABA","Part. Subvencionado"
"16868","ESCUELA ESPECIAL DE LENGUAJE COMUNICA","Los Lagos","OSORNO","Part. Subvencionado"
"16869","ESCUELA ESPECIAL DE LENGUAJE EL CASTILLO DE IGNACIA","O'Higgins","RANCAGUA","Part. Subvencionado"
"16872","JARDIN INFANTIL AMAUTA PRESCHOOL","Tarapacá","IQUIQUE","Part. Pagado"
"16873","ESCUELA LENGUAJE VER Y HABLAR","Los Ríos","LA UNIÓN","Part. Subvencionado"
"16874","ESCCUELA MUNICIPAL PROFESOR DAVID FERNÁNDEZ PÉREZ","Biobío","YUMBEL","Corp. Municipal"
"16876","ESCUELA DE LENGUAJE ALUN","O'Higgins","PALMILLA","Part. Subvencionado"
